1	0.0201309813330352	0.00390851301150633	0.00312834865143948	0.114983166274605	0.0149789362091455	-0.000383556329036351	-0.0220211451249162	0.00901013064739108	-0.0246650481030863
0.0201309813330352	1	0.0360153433625685	-0.031351567097623	-0.0107643237168093	0.713430417676045	-0.0164043103901987	-0.0360948842392108	-0.00699849106254936	-0.0415315112241088
0.00390851301150633	0.0360153433625685	1	-0.00342043973414164	0.0183031542398897	0.0345138686501357	0.0065741219629411	-0.136644329554711	0.0152577775993753	0.00485536512057448
0.00312834865143948	-0.031351567097623	-0.00342043973414164	1	0.0491479830938519	-0.0118478308180187	-0.0189572104412604	-0.0258544714202093	0.724951844835237	0.0039651953497852
0.114983166274605	-0.0107643237168093	0.0183031542398897	0.0491479830938519	1	-0.0121671049256049	-0.00447459220875748	0.0048507882625684	0.0200775097891237	-0.0407272728335484
0.0149789362091455	0.713430417676045	0.0345138686501357	-0.0118478308180187	-0.0121671049256049	1	-0.00401525722244896	-0.0571163113555537	-0.0159461640883498	-0.0551994176930496
-0.000383556329036351	-0.0164043103901987	0.0065741219629411	-0.0189572104412604	-0.00447459220875748	-0.00401525722244896	1	-0.00461841789337575	-0.0159437975292228	0.023115080531098
-0.0220211451249162	-0.0360948842392108	-0.136644329554711	-0.0258544714202093	0.0048507882625684	-0.0571163113555537	-0.00461841789337575	1	-0.0309519345176718	0.0306093184915944
0.00901013064739108	-0.00699849106254936	0.0152577775993753	0.724951844835237	0.0200775097891237	-0.0159461640883498	-0.0159437975292228	-0.0309519345176718	1	-0.0193438353166041
-0.0246650481030863	-0.0415315112241088	0.00485536512057448	0.0039651953497852	-0.0407272728335484	-0.0551994176930496	0.023115080531098	0.0306093184915944	-0.0193438353166041	1
