1	-0.0474349954434027	0.00491712367380427	0.0346750873501844	0.178039121616142	0.0398231473672772	0.0223364852802065	-0.00791397871140094	0.0289506780224382	-0.0109800395147042
-0.0474349954434027	1	0.0132407854543391	0.0112213108846855	0.0138275615936808	-0.79102287318523	0.0298917719036655	0.0102271710732839	0.00347040006352041	-0.00499683174963974
0.00491712367380427	0.0132407854543391	1	0.0103355376536614	-0.0128352411264745	-0.0264494898980651	-0.00804548498112246	-0.0945817440785066	0.00172752691168911	0.0026035914311222
0.0346750873501844	0.0112213108846855	0.0103355376536614	1	0.00205302043314574	-0.00820574275563923	-0.00950933053979859	-0.0404488772072329	0.736951790302781	-0.0276071995258437
0.178039121616142	0.0138275615936808	-0.0128352411264745	0.00205302043314574	1	-0.0114974358665971	0.0187617855846903	0.00182449995322844	0.00310436166241237	0.00224697741841464
0.0398231473672772	-0.79102287318523	-0.0264494898980651	-0.00820574275563923	-0.0114974358665971	1	-0.0292235505479552	0.011479802688417	0.0021468619904983	-0.00539678185138353
0.0223364852802065	0.0298917719036655	-0.00804548498112246	-0.00950933053979859	0.0187617855846903	-0.0292235505479552	1	0.021669913011992	-0.0138559354191653	-0.0421497756540314
-0.00791397871140094	0.0102271710732839	-0.0945817440785066	-0.0404488772072329	0.00182449995322844	0.011479802688417	0.021669913011992	1	-0.0307240317775739	0.0123355180860518
0.0289506780224382	0.00347040006352041	0.00172752691168911	0.736951790302781	0.00310436166241237	0.0021468619904983	-0.0138559354191653	-0.0307240317775739	1	-0.0322907821347191
-0.0109800395147042	-0.00499683174963974	0.0026035914311222	-0.0276071995258437	0.00224697741841464	-0.00539678185138353	-0.0421497756540314	0.0123355180860518	-0.0322907821347191	1
