1	0.00641795596173544	0.0669944354640399	-0.0163143059360604	0.107993079932743	-0.00602444582375194	-0.0126760069474584	0.00292801076179939	0.00108291273498866	0.0133217734099279
0.00641795596173544	1	0.0185095227005046	0.0151344082995961	-0.0113305363780979	-0.731518380867017	0.0310084368643966	0.00127827292140999	-0.0116244157358605	0.0209669200548839
0.0669944354640399	0.0185095227005046	1	0.0338487071854851	-0.0250123126540614	-0.0330385275226271	0.031206284348343	0.119971688249786	-0.0359073542727276	-0.0031900990423177
-0.0163143059360604	0.0151344082995961	0.0338487071854851	1	-0.0641427541078093	-0.0152775552841625	0.0623843354273026	-0.0090104810102792	-0.719597756762326	-0.00844093260412758
0.107993079932743	-0.0113305363780979	-0.0250123126540614	-0.0641427541078093	1	0.00195215617649245	-0.0316067143268817	0.020866454798047	0.0411989716161451	-0.00305510908700923
-0.00602444582375194	-0.731518380867017	-0.0330385275226271	-0.0152775552841625	0.00195215617649245	1	-0.0311859759580324	-0.00945115157033457	0.00349519039429379	-0.00589311399646393
-0.0126760069474584	0.0310084368643966	0.031206284348343	0.0623843354273026	-0.0316067143268817	-0.0311859759580324	1	0.00837991489026785	-0.0184694047401087	0.00579503527679241
0.00292801076179939	0.00127827292140999	0.119971688249786	-0.0090104810102792	0.020866454798047	-0.00945115157033457	0.00837991489026785	1	-0.00448984707149994	0.0505363936756429
0.00108291273498866	-0.0116244157358605	-0.0359073542727276	-0.719597756762326	0.0411989716161451	0.00349519039429379	-0.0184694047401087	-0.00448984707149994	1	0.0211258204461417
0.0133217734099279	0.0209669200548839	-0.0031900990423177	-0.00844093260412758	-0.00305510908700923	-0.00589311399646393	0.00579503527679241	0.0505363936756429	0.0211258204461417	1
